business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,city,review_count,name,longitude,state,stars,address,latitude,metroarea,categories,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
4PzmIUy2sW8zRaobC2vojg,30,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,Indianapolis,33,Midas,-86.159893,IN,3.0,1210 N Illinois,39.7838456,Indianapolis,"Oil Change Stations, Auto Repair, Tires, Automotive",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HKCjvtzV9SgiDCbpPKFAbw,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,1.0,0.0,0.0,Indianapolis,7,Phillips Produce,-86.1590205,IN,4.0,7000 S Meridian St,39.6639511,Indianapolis,"Specialty Food, Food, Fruits & Veggies",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9rMLrfcH-d6mKdq7uMNwzw,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0.25,0.5,0.25,0.0,Indianapolis,58,Costco,-86.088703908,IN,4.0,4628 E County Line Rd,39.6376184326,Indianapolis,"Food, Grocery",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
zsDjnBHyJsYfkdry96x75g,71,21,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,4,13,3,1,0.19047619047619047,0.6190476190476191,0.14285714285714285,0.047619047619047616,Indianapolis,92,Gold Coffee Pancake House,-86.0839409754,IN,3.5,"8810 South Emerson Ave, Ste 275",39.6386881234,Indianapolis,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
O3JyUZS0wzsApHJ1h10Ndg,71,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,Indianapolis,81,The HandleBar,-86.1573201,IN,4.5,501 Madison,39.7599948,Indianapolis,"Hotels & Travel, Active Life, Pubs, Tours, Event Planning & Services, Nightlife, Bars, Party Bus Rentals, Bike Rentals",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
l_EQPW5NIIfi9s8rQfSufg,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,Indianapolis,18,SEE,-86.11124,IN,4.5,8702 Keystone Crossing,39.9146201,Indianapolis,"Shopping, Eyewear & Opticians, Health & Medical, Optometrists",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
oFT-uwZJdBngbBXONAjbQQ,103,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,8,4,0,0.25,0.5,0.25,0.0,Indianapolis,105,Phan's Kitchen,-85.9858202182,IN,5.0,10202 E Washington St,39.7779080136,Indianapolis,"Food, Restaurants, Vietnamese, Salad, Thai, Laotian, Noodles",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
rEa9VdpOeqd6WkavK5vEZQ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,9,Andre's BBQ and Seafood,-86.20977,IN,4.0,7210 Michigan Rd,39.88521,Indianapolis,"Seafood, Restaurants, Barbeque",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7pxE4BFDibv6Q7MBbNOPQA,43,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0.0,0.5714285714285714,0.42857142857142855,0.0,Indianapolis,45,Los Rancheros,-86.2435883,IN,3.5,7125 Georgetown Rd,39.8829229,Indianapolis,"Food, Imported Food, Ethnic Food, Specialty Food, Restaurants, Beer, Wine & Spirits, Mexican",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
MKy5T5exCdH4IUVlYPtWkw,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,14,El Taco Torro,-86.0276615,IN,3.5,"4240 N Franklin Rd, Ste 101",39.834095,Indianapolis,"Mexican, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pEYs1oVeJ6YM2SG5WEr5Pg,76,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,8,2,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,Indianapolis,86,Burger Theory,-86.3103263801,IN,4.0,8555 Stansted Dr,39.675040703,Indianapolis,"Burgers, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
AoLdbV11HsAAzNrfZTNRpw,37,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,41,Enroute Spa,-86.294672,IN,2.5,"7800 Col H Weir Cook Memorial Dr, Ste 24",39.715241,Indianapolis,"Hotels & Travel, Airports, Day Spas, Beauty & Spas, Massage",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
yS0TsUzKBQlHQCZZeBrxww,141,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,9,2,2,0.13333333333333333,0.6,0.13333333333333333,0.13333333333333333,Indianapolis,176,Tortas El Guero,-86.2709327,IN,4.5,3818 N Highschool Rd,39.8244846,Indianapolis,"Mexican, Sandwiches, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RvY3Z9HwN2OmhifVrOYcZQ,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,8,Indiana Flower + Patio Show,-86.1362713827,IN,3.0,1202 E 38th St,39.8261523786,Indianapolis,"Home & Garden, Arts & Entertainment, Home Services, Shopping, Flowers & Gifts, Festivals, Florists",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Vj_72qKqpL10ECZfbHDyBw,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,Indianapolis,16,Firehouse Subs,-86.06554,IN,3.0,5963 E 82nd St,39.90473,Indianapolis,"Food, Delis, Restaurants, Sandwiches, Fast Food, American (New)",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
nIaye7HgD-ood5Jl06t8UQ,19,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0.5,0.5,0.0,0.0,Indianapolis,19,Butler Toyota Service,-86.1113616,IN,3.0,3232 Harper Rd,39.9236433,Indianapolis,"Auto Repair, Automotive",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gY6xgzPZXPv-8R70cADfqA,78,15,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,9,4,0,0.13333333333333333,0.6,0.26666666666666666,0.0,Indianapolis,88,Jiallo's,-86.2172076,IN,4.0,7940 Michigan Rd,39.8978377,Indianapolis,"Restaurants, Food, Specialty Food, Ethnic Food, African, Caribbean",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
ApHPpbp5lVsZsIUD-e4lQA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,8,Little Caesars,-86.1569401,IN,1.5,2181 N Meridian St,39.797161,Indianapolis,"Pizza, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
PXAAJDEuRYwaSRyxB4rTAQ,35,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0.1,0.3,0.6,0.0,Indianapolis,37,Mimosa And A Masterpiece,-86.1480467,IN,4.5,"614 Massachusetts Ave, Ste B",39.7759281,Indianapolis,"Specialty Schools, Private Tutors, Arts & Entertainment, Education, Paint & Sip, Art Schools",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-eLCHvtz99fc985UNL1rTA,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,2,0,0.5,0.16666666666666666,0.3333333333333333,0.0,Indianapolis,17,Outback Steakhouse,-86.2202697,IN,3.5,3454 W 86th St,39.9117677,Indianapolis,"Restaurants, Steakhouses",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4-WY7Omp6ibxkdKk3abQ3A,29,18,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,4,0,0,0,1,15,3,0,0,0.8333333333333334,0.16666666666666666,0.0,0.0,Indianapolis,32,Community Hospital South,-86.132597,IN,2.5,1402 E County Line Rd,39.637759,Indianapolis,"Health & Medical, Hospitals",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
e1jylvnhcMVr1ER8PO4dpA,94,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,0,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.0,Indianapolis,90,Black Diamond BBQ & Catering,-86.0803828,IN,4.0,"6404 Rucker Rd, Ste 105",39.872923,Indianapolis,"Barbeque, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
DcivsVPA5xjmFb_BVQCocA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,6,Sprint Store,-86.2639778852,IN,2.5,"5945 Crawfordsville Rd, Ste D",39.7974396703,Indianapolis,"Local Services, Mobile Phone Accessories, Telecommunications, Mobile Phones, Electronics, Shopping, IT Services & Computer Repair",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
sNDXKUS14_xXdD0fJdw23g,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Indianapolis,14,Jimmy John's,-86.271365,IN,3.5,"6260 Intech Commons Rd, Ste C",39.880535,Indianapolis,"Restaurants, Fast Food, Delis, Sandwiches",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
ujWCzhA9YS2fXzXPW9Lc9Q,65,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,9,3,0,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.0,Indianapolis,78,Flap-Jacks Pancake House,-86.292772,IN,4.0,7435 W 10th St,39.779037,Indianapolis,"Food, Coffee & Tea, Cafeteria, Restaurants, Breakfast & Brunch",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
9KM37685AFzsAcAuMvYWdw,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,11,Papa Murphy's,-86.0761978411,IN,3.5,5347 East Thompson Road,39.6934312833,Indianapolis,"Restaurants, Pizza",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Juoz1CK-bqCNFtOA02BtjA,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666,0.0,Indianapolis,33,Just Cookies,-86.153497124,IN,3.0,"222 E Market St, Ste 43",39.7686919154,Indianapolis,"Bakeries, Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ezQUvpSmcCGkoX5Pf9B5Xg,45,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,Indianapolis,48,CSz Indianapolis - Home of ComedySportz,-86.1462974,IN,4.5,721 Massachusetts Ave,39.7766423,Indianapolis,"Performing Arts, Nightlife, Arts & Entertainment, Comedy Clubs",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1SwfAYI1HGDyJKHmdRXI5Q,141,26,1,0,0,0,2,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,1,1,1,0,0,4,13,11,2,0,0.5,0.4230769230769231,0.07692307692307693,0.0,Indianapolis,156,Dale's Family Restaurant,-86.0810571749,IN,4.0,5209 E Thompson Rd,39.6932771775,Indianapolis,"Burgers, American (Traditional), Restaurants, Breakfast & Brunch, Food, Beer, Wine & Spirits",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FBBeJO50xZiNIo3oFhAFRA,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.0,0.75,0.25,0.0,Indianapolis,52,Indiana Microbrewers Festival,-86.1677694,IN,4.5,601 West New York St,39.7706478,Indianapolis,"Arts & Entertainment, Breweries, Beer Gardens, Festivals, Food, Nightlife, Local Flavor, Beer, Wine & Spirits",False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2DsplH_vy4GCcEnVpn0AbA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,34,Cafe Olivia,-86.153309,IN,4.5,222 E Market St,39.768973,Indianapolis,"Sandwiches, Breakfast & Brunch, Food Stands, Italian, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
pfCgNGJgKAX68auH7Aw4YQ,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Indianapolis,13,Sam's Club,-86.2165533,IN,3.5,3015 W 86th St,39.9111992,Indianapolis,"Office Equipment, Department Stores, Shopping, Computers, Food, Fashion, Wholesale Stores, Automotive, Tires, Grocery",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
tXgnDU07_ApFveRw1b5W6g,13,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,17,Boss Battle Games,-86.067436,IN,4.5,6020 E 82nd St,39.908852,Indianapolis,"Books, Mags, Music & Video, Arts & Entertainment, Arcades, Shopping, Event Planning & Services, Video Game Stores, Venues & Event Spaces",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0z1VO3Js0NdTOKLYDa15zw,97,20,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,5,9,5,1,0.25,0.45,0.25,0.05,Indianapolis,102,Huong Sizzling Wok,-86.2439925,IN,4.0,4351 Lafayette Rd,39.8338965,Indianapolis,"Asian Fusion, Chinese, Vietnamese, Bubble Tea, Food, Korean, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
xI2wOBEkYz7gtXxAV4v9MQ,50,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,3,1,0,0.3333333333333333,0.5,0.16666666666666666,0.0,Indianapolis,49,Foyt Wine Vault,-86.2413459718,IN,4.5,1182 Main St,39.783121906,Indianapolis,"Sports Bars, Wineries, Food, Nightlife, Event Planning & Services, Arts & Entertainment, Restaurants, Wine Bars, Bars",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
-gx2zqPkSs-7aGZ01bDb7A,54,7,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,Indianapolis,57,Winners Circle Pub,-86.1565324707,IN,4.0,20 N Pennsylvania St,39.7678513498,Indianapolis,"Sports Bars, Bars, Nightlife, Restaurants, American (Traditional), Pubs",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ejEfdVaby6WbpB1XXlq2PQ,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,26,White Castle,-86.2243404318,IN,2.5,8740 N Michigan Rd,39.9137492704,Indianapolis,"Restaurants, Fast Food, Burgers",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Zt41G_l9_QEXIDxDxU2esw,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Indianapolis,10,Vaper Kings,-86.081534,IN,4.0,5135 S Emerson Ave,39.691058,Indianapolis,"Vape Shops, Shopping",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5Ci7D6Ti15QURk_gysvxyg,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Indianapolis,19,Pomps Tire Service,-86.1876054781,IN,4.5,2120 S Harding St,39.7388551099,Indianapolis,"Auto Repair, Oil Change Stations, Automotive, Tires",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c3WKZO5vtv61xYQTt0TnNw,74,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,Indianapolis,90,Taco & Burrito Place,-86.122203,IN,4.5,4102 N Keystone Ave,39.8300539,Indianapolis,"Restaurants, Mexican",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
n6EspciV-aGB0qqieOo-3A,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0.7142857142857143,0.0,0.2857142857142857,0.0,Indianapolis,83,Bliss Nails,-86.1201115,IN,3.5,"2605 E 62nd St, Ste 1002",39.867717,Indianapolis,"Hair Removal, Beauty & Spas, Nail Salons",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ET5hD0a-Gr6xitL70iK1NA,62,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,1,0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,Indianapolis,76,Culver's,-86.0433120728,IN,4.0,7105 E 96th St,39.9265327454,Indianapolis,"Restaurants, Burgers, Fast Food, American (New), Food, Ice Cream & Frozen Yogurt",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
AA0dFBGJKAsUEP3po6jYTg,43,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,42,INDIEana Handicraft Exchange,-86.1533163,IN,4.5,1505 N Delaware,39.7878425,Indianapolis,"Arts & Crafts, Shopping",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9LZWyTM6KCr6JvfWEgGeQw,81,18,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,8,3,0,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0,Indianapolis,102,Yoya Self Service Frozen Yogurt and Bubble Tea,-86.2210942,IN,4.0,3520 W 86th St,39.9117584,Indianapolis,"Ice Cream & Frozen Yogurt, Food, Bubble Tea, Coffee & Tea",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0BeqkEvuN285mEhOBu_0LQ,30,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,38,Top Nails,-86.1502935348,IN,2.5,4200 S East St,39.702781431,Indianapolis,"Nail Salons, Beauty & Spas",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bGA1qnL4SCK86czIDlGG2A,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0.5,0.25,0.25,0.0,Indianapolis,35,New Age People,-86.1857086649,IN,4.0,1484 W 86th St,39.9138819722,Indianapolis,"Massage Therapy, Spiritual Shop, Supernatural Readings, Beauty & Spas, Health & Medical, Massage, Shopping, Arts & Entertainment, Arts & Crafts",False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
vQ3bOb_sq0peWxJx3VoCDw,35,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.5,0.0,0.5,Indianapolis,42,Jimmy B's Eatery & Pub,-86.1463788,IN,4.0,"10598 N College Ave, Ste 400",39.9411009,Indianapolis,"Pubs, American (Traditional), Restaurants, Bars, Nightlife",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
qhDdDeI3K4jy2KyzwFN53w,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,Indianapolis,38,Barnes & Noble Booksellers,-86.105739,IN,4.0,8675 River Crossing Blvd,39.91382,Indianapolis,"Shopping, Books, Mags, Music & Video, Bookstores",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
h7zxeLAdUyAO6S6UzXJDwA,22,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0.6,0.2,0.2,0.0,Indianapolis,24,AMC Washington Square 12,-85.983582,IN,4.0,10280 E Washington St,39.778732,Indianapolis,"Arts & Entertainment, Cinema",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CefQ6OqAg-duw01wGKN1aQ,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Indianapolis,16,Sprint Store,-86.226266,IN,2.0,"8840 N Michigan Rd, Ste 106",39.91577,Indianapolis,"Electronics, IT Services & Computer Repair, Local Services, Telecommunications, Shopping, Mobile Phones, Mobile Phone Accessories",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
nbZkxfaRTBuGmksYFyTh_g,13,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Indianapolis,18,Shelby Street Animal Clinic,-86.1391679,IN,4.0,3315 Shelby St,39.7179622,Indianapolis,"Pets, Veterinarians",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
